id,type,product_name,is_public,slug,percent_complete,star_rating,title,love,hate,verified_current_user,is_business_partner,review_source,votes_up,votes_down,votes_total,user_id,user_name,user_image_url,country_name,regions,submitted_at,updated_at,moderated_at,product_id,reference_user_consent
884266,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-884266,0.49333333333333335,4.5,Valuable Tool to Support Sales Efforts,"We have found the ""Track Your Prospects"" and ""Buyer Intent"" features to be particularly useful for our outbound sales efforts.

Also G2 Crowd handling the gift card fulfillment in an automated way, has made our life a lot easier.

Our implementation manager, Bliss was also very easy to work with and very responsive! ","Nothing major comes to mind. 

Would like to be able to select more than one ""owner"" of the product admin, so appropriate people can get notified of new reviews. There is a workaround to this that we have figured out but the notifications get sent to a personal email address that is tied to LinkedIn account, instead of work email account which would be preferred. ",False,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,ae4c8d0d-1c63-4fe5-800f-060874c07808,Cori Webb,https://media-exp1.licdn.com/dms/image/C4D03AQGJTvA7-kKiYA/profile-displayphoto-shrink_100_100/0/1559759942434?e=1666828800&v=beta&t=PV2XanwYGUtrNUsHiHi6IdZFsQhGO4G0flF9VRDj-1s,United States,Unknown,2018-09-19T12:26:12.290-05:00,2018-09-19T13:19:45.898-05:00,2018-09-23T12:24:32.138-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
898607,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-898607,0.7866666666666666,5.0,G2 Crowd has opened the doors for Micro Merchant Systems Google top ranking & generating reviews.,Giving G2 Crowd our customer's email addresses and having them do an email blast asking them to submit a submit a review for an Amazon gift card,"Buyer Intent, too much money for no names, email address",False,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,087f7107-24e8-45cc-b135-acbd6b9c65aa,Michele Daniels,https://media-exp1.licdn.com/dms/image/C4D03AQGyU4TlaV_WDA/profile-displayphoto-shrink_100_100/0/1517493986930?e=1650499200&v=beta&t=Zrt26bof4KQfnFOfDsKQ9TVgitj7APskRcVNMxvpgBE,United States,Unknown,2018-09-27T14:48:41.847-05:00,2018-09-27T14:48:41.930-05:00,2018-09-29T11:49:45.380-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
911743,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-911743,0.06521739130434782,4.5,I like the timeliness,Unknown,Unknown,False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,f197e3af-296d-4ca7-94b1-0eb1e586c325,Ken Grohe,,United States,Unknown,2018-10-04T13:14:38.872-05:00,2018-08-29T00:00:00.000-05:00,2018-10-04T13:16:21.659-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
914854,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-914854,0.5,5.0,Amazing event support!,I had a wonderful experience working with the G2 events team to gather reviews at one of our recent client events. We did the work to gather reviews ourselves but they sent us all the materials and facilitated everything smoothly. Kevin and the team were phenomenal - they shipped computers to the event as well as a beautiful sign with our branding. They helped us make everything a success! I would highly recommend! ,"Honestly, nothing bad to say at this time about the events team! It was a bit frustrating that the G2 review approvers rejected some reviews that were given by valid users and clients at the event for reasons that I do not understand but that is a different function. ",False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,,Verified User in Information Technology and Services,icons/anonymous-avatar-blue.svg,,Unknown,2018-10-05T12:05:13.096-05:00,2018-10-05T12:05:13.114-05:00,2018-10-05T12:12:57.568-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
946205,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-946205,0.8727272727272727,4.5,"G2Crowd is democratizing trust and transparency for b2b buyers, and empowering sellers","Nothing is more credible than actual user reviews, and g2c has become the destination for b2b software buyers to both educate themselves on categories (amidst lots of marketplace confusion) and understand which technology products are most likely to meet their needs.

As a seller, I love that i have such an incredible resource to direct my prospects to, and some of G2C's premium (paid) services are very unique and helpful. My favorites are:
-G2 being a lead source, in it of its self
-the buyer intent data (which organizations are passively or actively exploring our services) piped right into our Salesforce account records/reporting which help us activate conversations we might otherwise not
-the ability to create personalized landing pages of curated customer reviews for prospects, based on what concerns or use cases they have been outspoken about (adoption, implementation, onboarding etc.) ","For the review landing pages, I'd like to be able to configure the order in which reviews show. More customization options, and ability to see views on the pages would be well received. ",False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,c862d146-afaf-42cf-b4e4-95a22fe647dc,Graham Power,https://lh3.googleusercontent.com/a-/AOh14GizNv9FUu3obdt3DjgUf7gu2fCtAig9u96rxPbOaA=s96-c,United States,Unknown,2018-10-11T10:45:23.311-05:00,2018-10-11T10:48:47.868-05:00,2018-10-11T10:59:45.458-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
953874,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-953874,0.24,5.0,The Premier Platform for Software Reviews,"Easy UI, exceptional account management, and great lead data. Also, the platform keeps improving!",Some of the services can be a bit on the pricey side.,False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,470eb02c-5d6c-4ee5-bf1d-ea90fc070c9c,David Klein,https://media-exp1.licdn.com/dms/image/C5603AQFPHzvWLhV8Fg/profile-displayphoto-shrink_100_100/0/1586211896076?e=1629936000&v=beta&t=U8GP6DpN1oOsYKaRPt7QxQ-jsEQwsIvuUbE1ZQ0jWS8,United States,Unknown,2018-10-12T17:03:16.037-05:00,2018-10-12T17:03:16.158-05:00,2018-10-12T18:49:23.547-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
977830,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-977830,0.06521739130434782,5.0,Consider this an investment in your customer success process,Unknown,Unknown,False,False,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,e03b264a-ca55-47ea-aa8d-65bc301e19f8,Marc Murphy,https://lh3.googleusercontent.com/a-/AOh14GgYbEz7B7MFp7ivY_umw6bCQeAGRC_HvBxG7-kAtA=s96-c,United States,Unknown,2018-10-17T12:17:21.210-05:00,2018-10-09T00:00:00.000-05:00,2018-10-17T12:17:38.991-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
990946,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-990946,0.3333333333333333,3.5,Using G2crowd for 1 year now,"- Buyer intent data: Having the ability to see who is currently viewing your page, comparing you with which other solution is a great way to find out momentum.
- Video reviews
- The grid: The better positioned on the grid, the more leads you will get. It is surprisingly how companies are nowadays shortlisting suppliers solely based on the grid. ","Overall a great platform with great people behind it.
The only remark I have is that while giving a lot of feedback, it sometimes takes a while before things are actually happening. 
Would also like to see even more best practices from the Customer Success Team. 
Presence in Europe, however they are heavily investing in the European marketing going forward, which is a big plus for us. ",True,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,084ad3c6-3573-44c7-8164-a137bbf3a68e,Roel De Wever,https://media-exp2.licdn.com/dms/image/C5603AQFb8YEfbLDhUw/profile-displayphoto-shrink_100_100/0/1594129700540?e=1663804800&v=beta&t=RvURl8YxA6x2wU_u66pruUkZl0_8cux7BHWqkmVbA6Y,Belgium,Unknown,2018-10-22T06:37:35.399-05:00,2018-12-19T06:29:13.102-06:00,2018-12-19T10:20:21.866-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1081297,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1081297,0.06521739130434782,4.5,"One of the best features is the ""verified product review""",Unknown,Unknown,False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,9cc35581-daaf-4e67-8847-a00665e54460,Manish Godara,https://media.licdn.com/mpr/mprx/0_1NOWt-eSI-HyYMW-9K6H0_lumG47jWHfrK6FBbYS75FaZMUaJNEHs_LSWvLajHdmyLEdsqoD_GwmRS4xJFRvs6I36GwfRS0aJFRElFO2DiY_AUXtvnSXAPrjQBl0tSe0Kkx59zRnt1X,United States,Unknown,2018-10-31T11:46:00.280-05:00,2018-10-23T00:00:00.000-05:00,2018-10-31T11:46:25.897-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
1093460,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-1093460,0.9054054054054054,4.0,Very good structured on-boarding process,The on-boarding process is quite time consuming but due to a really step-by-step on-boarding process very easy. We received help and answers to our questions very fast and never got stuck without help.,The backend interface is a little bit old school  and sometimes not very intuitive. We would also like to have more possibilities for rules based for the customer intent emails.,True,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,,Verified User in Information Technology and Services,icons/anonymous-avatar-blue.svg,,Unknown,2018-11-02T02:32:59.402-05:00,2018-11-02T02:32:59.468-05:00,2018-11-03T17:16:21.171-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
1108085,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-1108085,0.9743589743589743,5.0,A greater understanding of how potential buyers are behaving,"Buyer intent data: This gives a great view on what potential buyers are looking for, what is important to them, and if we are in their sights. If not, we can adjust. It gives us a clear picture of the overall market and our vertical. 

Being able to see who we are being compared to most often also gives our sales team another piece of information that they can bring into sales opportunities. 

Review widgets: Highlighting review scores and reviews gives us an edge. We have spent years building a great reputation - and now it's easy for our customers to tell the world!

Our point of contact in G2 has changed a couple of times. That can spell disaster, but so far each one has been as good as the last and the transition has been seamless. ","Some vendors shouldn't be in our category, the research team needs to look a little bit more closely.",False,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,,Verified User in Information Technology and Services,icons/anonymous-avatar-purple.svg,,Unknown,2019-11-28T03:53:55.060-06:00,2019-11-28T03:53:55.090-06:00,2019-11-29T19:09:42.505-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
1198532,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1198532,0.5892857142857143,4.5,Excellent onboarding process,We recently sign-up to G2 Crowd and have been extremely impressed with their onboarding process. Their team is well-organized and highly responsive. It's certainly made a very positive impression and has given us ideas for how we can improve our own onboarding process at Qarrot.,"So far, we're extremely satisfied with our entire G2 Crowd experience.",False,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,fb92da12-02ef-44a2-9d35-25183857d270,Aaron Carr,https://media-exp1.licdn.com/dms/image/C4E03AQGJETiCkESWlw/profile-displayphoto-shrink_100_100/0/1516293047540?e=1665619200&v=beta&t=qj1GUh2ndWsmNTtzmSqeHduT9Ga7xfLbKxoFX_D371E,Canada,Unknown,2018-11-19T08:44:56.259-06:00,2018-11-19T08:44:56.355-06:00,2018-11-19T21:01:38.618-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1210139,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1210139,0.85,5.0,No One Collects More Trustworthy Reviews Than G2 Crowd! Easy to Implement and Use!,"We really enjoy the G2 Crowd Grid that displays ClockShark alongside other similar time tracking software. Not only is it easy to see how our position changes as we collect more reviews, but this Grid can be embedded in marketing pages to provide leads with a real-time grid view. 

We also really love working with the team at G2 Crowd. Danny took extreme care to understand our company needs and expectations, and even sent us a signed ""thank-you"" note after our first webinar. (Who does this? Uhm...Danny does!) Our implementation specialist Kelly slowly and meticulously explained how to get our listing set-up. She transformed a super daunting job into very easy subtasks, and weekly met with us to review our progress. It was like eating an elephant, one bite at a time...but with less mandible engagement. Ashley, our main point of contact at G2 Crowd, has overseen our entire G2 Crowd journey, and is quick to resolve any concerns we have. Like, greased lightning fast!","I have no complaints about the product, staff, or service at G2 Crowd. One observation is that G2 Crowd prizes quality reviews, and there can sometimes be a delay between review date and the day it posts to your account. Don't wig out: It's TOTALLY normal! They will carefully vet all reviews to make sure they are being submitted by actual software users. Fake news, fake reviews, Pokemon -- the team at G2 Crowd catches it all. ",False,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,df1091ad-7298-49cd-8691-0d99514d6094,Verified User in Computer Software,icons/anonymous-avatar-rorange.svg,United States,Unknown,2018-11-20T16:33:22.160-06:00,2018-11-20T16:54:21.853-06:00,2018-11-20T20:10:03.910-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1239365,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1239365,0.38461538461538464,4.0,"Great social proof, great support. ","In addition to helping us differentiate our products from our competitors, G2 Crowd provides authentic, trusted social proof for buyers researching products. If a consumer searches for reviews of our products, G2C is the first thing they see. The badges, Grid and reference pages are great for sales enablement. 

Our EAM and CSM are amazing and always quick to respond, jump on a call, or meet with our stakeholders to ensure we're getting the most out of our subscription. They're willing to do some leg work for us whenever needed (I ask a lot of questions and tend to be a bit of a squeaky wheel). ","Sometimes the algorithm will prioritize reviews that are neither recent or the most helpful, because they're verified or lengthy, but doesn't take context into consideration. 

Major increase in subscription price this year, but comes with a lot more functionality and tools to leverage (that we're still getting acquainted with).  High cost for SMBs, but so valuable.",True,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,7900082f-d242-41ea-aee4-12e8901ea919,Shara Maurer,https://media-exp1.licdn.com/dms/image/C5603AQGDeyjmil0NDA/profile-displayphoto-shrink_100_100/0/1516866293730?e=1650499200&v=beta&t=mM5i-6RTiZTyKiRmF1Mi8vadZ08rQH60Yz-wAWP0EtY,United States,Unknown,2018-11-26T12:46:39.901-06:00,2018-11-27T13:28:22.957-06:00,2018-11-27T14:14:41.814-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1252607,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-1252607,0.9830508474576272,4.0,Easy onboarding,"There is constant communication during the onboarding process, so that when questions arise, they are answered and resolved quickly. ","As someone being onboarded, there could be more clarity with the pricing and what you get with that pricing. Because of this, talks of up-selling happen from the beginning, which lends to confusion. ",True,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,,Verified User in Information Services,icons/anonymous-avatar-blue.svg,,Unknown,2018-11-28T03:07:35.908-06:00,2018-11-28T03:07:35.973-06:00,2018-11-29T10:37:19.573-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
1299532,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-1299532,1.0,5.0,#1 Customer Service and Expert in their space,"Everything from the sales process, to the on-boading and on-going customer support at G2 Crowd is on point! Kudos to Kristina for always going above and beyond in working with us. We are learning everyday on how to use G2 Crowd features to better improve our funnel and conversion. ",Nothing that I dislike right now. The product has also come a long way compared to one year ago. ,False,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,,Verified User in Computer Software,icons/anonymous-avatar-teal.svg,,Unknown,2018-12-05T19:13:06.759-06:00,2018-12-05T19:13:06.808-06:00,2018-12-05T21:38:11.128-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1305076,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1305076,0.5,5.0,G2Crowd Buyer Intent Signals Created Pipeline for us,"Metadata has experienced phenomenal success with buyer intent data from G2Crowd. The way we operationalize the data is two ways:

1 - Outbound emailing particular personas within accounts visiting our page/category section, using the attributes provided by G2Crowd as a way to personalize the email.

2 - Execute account-based advertising campaigns (using metadata.io), targeting the right personas within those exact accounts with personalized content.

Within the first month of running these operations, metadata.io has generated a clear ROI for our investment that revived a lost opportunity into CLOSED WON opportunity, closed an additional new new deal (6-figure deal), and generated dozens of opt-in leads/conversions from those accounts visiting our category page, our competitors page or our own page on G2Crowd. All from the first month.

","The process of pushing the accounts from G2Crowd to an automated advertising campaign via social and programmatic channels is done with CSV files, but it's solvable using Zapier. Would be happy to see an integration between the two solutions, as well as others (e.g. outreach.io)",True,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,460c64c6-5708-4e71-bf63-aed5af13fe41,Gil Allouche,https://lh3.googleusercontent.com/a-/AOh14GjQcezdl0vd0gjjDmQOzYJsi5XVvngBmRl37m6l_g=s96-c,United States,Unknown,2018-12-06T16:22:11.172-06:00,2018-12-12T13:41:23.083-06:00,2018-12-12T13:48:04.133-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1322855,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-1322855,0.9393939393939394,3.5,"Good, but little presence within Australia","Great gift card review scheme, the customer service and implementation was smooth and very prompt.","Very little traffic within Australia/NZ. Not seeing ROI, yet.",False,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,,Verified User in Information Technology and Services,icons/anonymous-avatar-purple.svg,,Unknown,2018-12-09T18:00:03.980-06:00,2019-04-15T22:52:20.769-05:00,2019-04-16T11:12:32.638-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
1333787,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1333787,1.0,4.0,"Great service, intuitive product!","Firstly the team (of those I have been introduced to), have been super pleasant and helpful - and have make the onboarding process nice and easy, as well as getting us started ASAP with the reviews campaigns, as well as catering to the time difference!
The tool is very cool, with some of my favorites features for marketing being the reviews widgets, and the analytics of our profile.
From a sales perspective, the buyer intent features are extremely useful for our outbound sales strategy! ","Although I understand there's a lot of features to cram in (there's no denying there's lots of cool things) I have found the interface a little unfriendly/buggy at times, however the latest layout is a big improvement - a tour/new tool guide would have been nice tho ;)
Other than that, it's a great system, and although just getting starting, I look forward to the results it will bring in the future!",True,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,6c0e4f2c-3ef5-4004-aabd-8fe71614d8bd,Heather Rodgerson,https://images.g2crowd.com/uploads/avatar/image/172083/thumb_square_14a2abb3d21ee1a2c27cde168c6aa817.png,Spain,Unknown,2018-12-11T07:52:44.882-06:00,2018-12-13T02:02:05.892-06:00,2018-12-17T11:20:42.491-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1368615,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1368615,0.32075471698113206,5.0,Must have for modern B2B sales,"I like the fact G2 Crowd is disrupting the old, stale way of running market evaluations of solutions. They crowdsource it from the users which is what I believe buyers are looking for throughout their purchase decision. As a sales rep, I can leverage the voice of our customer to address questions, objections, and similar initiatives with our active sales cycles. In a world of SaaS solutions, the voice of the customer is paramount. What I like best is the unique access to engage with prospects that are in a research phase by providing unfiltered perspective from our customers. ",Not much to dislike technically. I would be interested in getting more analytics on which reviews visitor traffic is reading most. ,False,True,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,0,0,0,e9d28818-21af-41af-a27b-aea44c3192fd,Aaron Peterson,https://media.licdn.com/dms/image/C4D03AQGGzVx0BjhFuw/profile-displayphoto-shrink_100_100/0?e=1547078400&v=beta&t=mICw6gqytJWs649QjGk9dCrOiN4TrxhBtM2sk_q6IYQ,United States,Unknown,2018-12-14T13:59:46.991-06:00,2018-12-14T13:59:47.097-06:00,2018-12-18T06:41:53.086-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1369667,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1369667,0.5254237288135594,4.0,Great way to collect reviews and references,"The G2 Crowd platform has provided a simple, efficient way to collect customer reviews and references, saving our team time and adding value to our marketing and sales efforts. The G2 Crowd team is very responsive and helpful, and their onboarding process was well organized.","The platform interface is not as intuitive as I would expect, and it is sometimes difficult to find what I'm looking for or to switch from consumer view to admin view.",True,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,66a2f202-731d-40dd-b535-0b6012656395,Ashly Myers,,United States,Unknown,2018-12-14T16:16:48.988-06:00,2018-12-14T16:16:49.113-06:00,2018-12-18T03:41:03.669-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
1408916,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1408916,0.06521739130434782,3.0,See where your company shapes up against competitors,Unknown,Unknown,False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,e8cd0bd7-886f-4461-b721-1a8bcc49599d,Hannah Martin,https://media.licdn.com/dms/image/C4D03AQHxPei-N5b22A/profile-displayphoto-shrink_100_100/0?e=1542240000&v=beta&t=d26TvMn8BroVBArXS6Rk3EMkFiNHmxk0dJjclh0fBu8,Canada,Unknown,2018-12-19T11:05:07.789-06:00,2018-12-17T00:00:00.000-06:00,2018-12-19T11:05:31.559-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
1419587,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-1419587,0.4444444444444444,5.0,Amazing Client Success!,"G2 Crows is easy to use and gives us the information we are looking for from our clients. I am also able to respond to our clients directly and personally. 

Most importantly, their people rock! I asked our CSM Kylie to help us find some information we were looking for and she went above and beyond to get it for us. ",Nothing from my experience. They are great to work with!,True,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,,Verified User in Computer Software,icons/anonymous-avatar-teal.svg,,Unknown,2018-12-20T15:37:35.067-06:00,2018-12-20T15:37:35.209-06:00,2018-12-20T16:14:18.300-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
1419959,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1419959,0.9864864864864865,5.0,Valuable customer insights + great collateral for sales/marketing,"I like that there are so many ways we can use G2Crowd. We use it for brand exposure, sales/marketing collateral, lead generation, outbound sales and more. Really easy to use and it's important to us that rankings are based on actual customer reviews instead of just paying to play like some other services.",An easier way to get buyer intent data into our other systems such as Salesforce. That would make it easier for us to do ABM.,True,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,98c9efcc-7427-4e9c-9c09-5f5ea120782b,Dustin Tysick,https://media-exp1.licdn.com/dms/image/C5603AQEYnexZaNsj7Q/profile-displayphoto-shrink_100_100/0/1629740458877?e=1650499200&v=beta&t=DXyuk4qt-me1cbalR5Vyz1YEG9TUBt-a06T4REPfttA,Canada,Unknown,2018-12-20T16:27:57.545-06:00,2018-12-20T16:27:57.598-06:00,2018-12-24T01:43:38.049-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1444638,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1444638,0.14285714285714285,4.5,Awesome and Effective Solution for Review Generation,"Love how turn-key things have been thus far, as well as the attitude of the G2 crowd team (shoutout Mike, Pete, and Walter). These guys are on top of it. We just finished up our first review campaign and more than doubled our number of reviews (80+ new reviews), which we can now use to inform new product features and make improvements all around going into the new year. Best part—it was wildly simple to set up and launch.","G2 Crowd obviously has a strong interest—like any tech company—in ensuring we become heavily integrated within their platform and remain customers for the foreseeable future. A few times that's come across just a little too strong, at least to our liking (lots of communications and calls to set up integrations we don't necessarily need on our end at the moment). Not really a deal breaker but we're a small, bootstrapped team that just needs a bit of consideration for what we can do at a reasonable pace. Other than that, not much to dislike about this platform and their team.",True,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,4aa0fd86-086a-4764-9184-d1c195969c60,Michael Kilcullen,https://media-exp3.licdn.com/dms/image/C4E03AQFe50P5b9Rb_g/profile-displayphoto-shrink_100_100/0/1613180102799?e=1629936000&v=beta&t=Vm9Sl9HjB4JZKW2GE30TSqUcK6bOrX4guQrdJlDwTpI,United States,Unknown,2018-12-26T09:13:04.735-06:00,2018-12-26T09:13:04.943-06:00,2018-12-26T09:27:10.414-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1449362,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-1449362,1.0,5.0,peer reviews with customized support,"The onboarding was fantastic! No feature left unexplained, and nothing too skimmed over - everything had a time, sequence and clear and understandable process.","It seems like there is a lot of investment of time upfront, but it's well worth it. Also, to get G2 working for you, a campaign must get going ASAP, which can be overwhelming, but helpful.",True,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,,Verified User in Construction,icons/anonymous-avatar-blue.svg,,Unknown,2018-12-26T20:55:58.503-06:00,2018-12-26T20:55:58.566-06:00,2018-12-27T04:59:14.351-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
1452442,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1452442,0.7674418604651163,5.0,Data You Can Use,"1. For our use case, 80% of the traffic was net new.
2. Of the 20% we already had, a significant correlation was present to opportunities which shows value in the remaining 80%. This is continuing to test out positively.
3. The total traffic was way too much to use (1k+ unique companies every few months with conversion rates below 2%), but thankfully you can see exactly what each company is looking at. Sorting unique hits by page type, and then seeing which page types correlates to opportunities, allows me to handpick a workable amount of net new Leads to deliver to my sales team which convert at a forecast of over 12% (average). Not bad for Leads we haven't even touched!","My biggest hurtle with G2 was the Leads integration. I was told I ""could get the data any way I wanted"" prior to buying. When installing, and realizing it was missing this key feature, I pinged the team. They're still a little young, and therefore overpromised. 

However, this turned out to be a very positive experience, because they designed and implemented a new API specific to my needs, and fast. Turns out they could get it to me any way I wanted, I just had to wait a few weeks. I now have a Leads API that gets me the data, how and when I need it. They're already listening to the next product advancements, and I feel confident the product will continue to grow beyond its existing value, which is already at this point quite significant.

The team was fast, effective, and easy to work with during the update; Couldn't be happier. G2 boyscout here, if you're charged with Demand Generation, Lead Generation, Scoring, or most anything relevant with Leads - there's a way for you to leverage this data and get value by the boat load.",True,True,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,0,0,0,76676539-2b6e-40ab-82c4-e6f507692b99,Connor Blier,https://media.licdn.com/dms/image/C4D03AQG_4CEcHRdbOw/profile-displayphoto-shrink_100_100/0?e=1559779200&v=beta&t=38NitxLMuQwC-OJ_TrdD9a8cC0-M9cyRloVFa_ueuiM,United States,Unknown,2018-12-27T11:35:51.096-06:00,2019-02-01T00:00:00.000-06:00,2019-01-04T08:43:39.672-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
1482242,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-1482242,0.7272727272727273,4.5,Great onboarding & quick responses,Our onboarding specialist and account manager are always quick to respond and answer all of our questions. They made it extremely easy to increase our review volume. ,"Currently, I don't have anything that I dislike. The analytics could be slightly improved (as far as deeper customization) but it works as is.",False,True,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,0,0,0,4d3abd70-3a4a-4367-a1f4-841d33946edb,Francesca Belmer,,United States,Unknown,2019-01-02T13:57:41.557-06:00,2019-01-02T13:57:41.692-06:00,2019-01-02T14:40:36.411-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
